Date,Series_Name,Value,Unit
2010-05-31,Real Effective Exchange Rate Base 2010,101.1736782,Index
2010-05-31,Nominal Effective Exchange Rate Base 2010,103.62,Index
2010-06-30,REER : Percentage Change over Month,0.165349577,Percent
2010-06-30,NEER : Percentage Change over  Month,-0.270218105,Percent
2010-06-30,Real Effective Exchange Rate Base 2010,101.3409685,Index
2010-06-30,Nominal Effective Exchange Rate Base 2010,103.34,Index
2010-07-31,REER : Percentage Change over Month,-0.267729338,Percent
2010-07-31,NEER : Percentage Change over  Month,-2.245016451,Percent
2010-07-31,Real Effective Exchange Rate Base 2010,101.069649,Index
2010-07-31,Nominal Effective Exchange Rate Base 2010,101.02,Index
2010-08-31,Nominal Effective Exchange Rate Base 2010,100.02,Index
2010-08-31,Real Effective Exchange Rate Base 2010,101.9318097,Index
2010-08-31,REER : Percentage Change over Month,0.853036246,Percent
2010-08-31,NEER : Percentage Change over  Month,-0.98990299,Percent
2010-09-30,NEER : Percentage Change over  Month,-1.059788042,Percent
2010-09-30,Nominal Effective Exchange Rate Base 2010,98.96,Index
2010-09-30,REER : Percentage Change over Month,0.624829258,Percent
2010-09-30,Real Effective Exchange Rate Base 2010,102.5687095,Index
2010-10-31,REER : Percentage Change over Month,-2.223771959,Percent
2010-10-31,NEER : Percentage Change over  Month,-2.809215845,Percent
2010-10-31,Real Effective Exchange Rate Base 2010,100.2878153,Index
2010-10-31,Nominal Effective Exchange Rate Base 2010,96.18,Index
2010-11-30,REER : Percentage Change over Month,1.646520871,Percent
2010-11-30,NEER : Percentage Change over  Month,0.873362445,Percent
2010-11-30,Real Effective Exchange Rate Base 2010,101.9390751,Index
2010-11-30,Nominal Effective Exchange Rate Base 2010,97.02,Index
2010-12-31,REER : Percentage Change over Month,0.349764397,Percent
2010-12-31,NEER : Percentage Change over  Month,1.020408163,Percent
2010-12-31,Real Effective Exchange Rate Base 2010,102.2956217,Index
2010-12-31,Nominal Effective Exchange Rate Base 2010,98.01,Index
2011-01-31,Nominal Effective Exchange Rate Base 2010,97.36,Index
2011-01-31,Real Effective Exchange Rate Base 2010,102.6381787,Index
2011-01-31,NEER : Percentage Change over  Month,-0.663197633,Percent
2011-01-31,REER : Percentage Change over Month,0.334869722,Percent
2011-02-28,REER : Percentage Change over Month,-1.39933138,Percent
2011-02-28,NEER : Percentage Change over  Month,-0.338948233,Percent
2011-02-28,Real Effective Exchange Rate Base 2010,101.2019305,Index
2011-02-28,Nominal Effective Exchange Rate Base 2010,97.03,Index
2011-03-31,REER : Percentage Change over Month,-0.108554181,Percent
2011-03-31,NEER : Percentage Change over  Month,-0.958466454,Percent
2011-03-31,Real Effective Exchange Rate Base 2010,101.0920716,Index
2011-03-31,Nominal Effective Exchange Rate Base 2010,96.1,Index
2011-04-30,Nominal Effective Exchange Rate Base 2010,95.63,Index
2011-04-30,REER : Percentage Change over Month,0.43331538,Percent
2011-04-30,NEER : Percentage Change over  Month,-0.489073881,Percent
2011-04-30,Real Effective Exchange Rate Base 2010,101.5301191,Index
2011-05-31,Nominal Effective Exchange Rate Base 2010,94.98,Index
2011-05-31,Real Effective Exchange Rate Base 2010,100.7921357,Index
2011-05-31,REER : Percentage Change over Month,-0.726861514,Percent
2011-05-31,NEER : Percentage Change over  Month,-0.679703022,Percent
2011-06-30,REER : Percentage Change over Month,0.113629569,Percent
2011-06-30,NEER : Percentage Change over  Month,-0.810696989,Percent
2011-06-30,Real Effective Exchange Rate Base 2010,100.9066654,Index
2011-06-30,Nominal Effective Exchange Rate Base 2010,94.21,Index
2011-07-31,REER : Percentage Change over Month,0.865995515,Percent
2011-07-31,NEER : Percentage Change over  Month,-0.360895871,Percent
2011-07-31,Real Effective Exchange Rate Base 2010,101.7805126,Index
2011-07-31,Nominal Effective Exchange Rate Base 2010,93.87,Index
2011-08-31,REER : Percentage Change over Month,0.089448722,Percent
2011-08-31,NEER : Percentage Change over  Month,-0.980078832,Percent
2011-08-31,Real Effective Exchange Rate Base 2010,101.8715539,Index
2011-08-31,Nominal Effective Exchange Rate Base 2010,92.95,Index
2011-09-30,Real Effective Exchange Rate Base 2010,103.7163767,Index
2011-09-30,Nominal Effective Exchange Rate Base 2010,94.01,Index
2011-09-30,REER : Percentage Change over Month,1.810930183,Percent
2011-09-30,NEER : Percentage Change over  Month,1.140398063,Percent
2011-10-31,REER : Percentage Change over Month,2.487397866,Percent
2011-10-31,NEER : Percentage Change over  Month,1.233911286,Percent
2011-10-31,Real Effective Exchange Rate Base 2010,106.2962156,Index
2011-10-31,Nominal Effective Exchange Rate Base 2010,95.17,Index
2011-11-30,REER : Percentage Change over Month,0.547904702,Percent
2011-11-30,NEER : Percentage Change over  Month,0.283702848,Percent
2011-11-30,Real Effective Exchange Rate Base 2010,106.8786176,Index
2011-11-30,Nominal Effective Exchange Rate Base 2010,95.44,Index
2011-12-31,Nominal Effective Exchange Rate Base 2010,93.82,Index
2011-12-31,REER : Percentage Change over Month,-2.524247471,Percent
2011-12-31,NEER : Percentage Change over  Month,-1.697401509,Percent
2011-12-31,Real Effective Exchange Rate Base 2010,104.1807368,Index
2012-01-31,REER : Percentage Change over Month,0.538863,Percent
2012-01-31,NEER : Percentage Change over  Month,-0.852696653,Percent
2012-01-31,Real Effective Exchange Rate Base 2010,104.7421282,Index
2012-01-31,Nominal Effective Exchange Rate Base 2010,93.02,Index
2012-02-29,Nominal Effective Exchange Rate Base 2010,91.45,Index
2012-02-29,Real Effective Exchange Rate Base 2010,102.9415881,Index
2012-02-29,REER : Percentage Change over Month,-1.719021912,Percent
2012-02-29,NEER : Percentage Change over  Month,-1.687809073,Percent
2012-03-31,NEER : Percentage Change over  Month,0.535811919,Percent
2012-03-31,Nominal Effective Exchange Rate Base 2010,91.94,Index
2012-03-31,REER : Percentage Change over Month,1.11520528,Percent
2012-03-31,Real Effective Exchange Rate Base 2010,104.0895981,Index
2012-04-30,REER : Percentage Change over Month,1.604482569,Percent
2012-04-30,NEER : Percentage Change over  Month,0.119643246,Percent
2012-04-30,Real Effective Exchange Rate Base 2010,105.7596976,Index
2012-04-30,Nominal Effective Exchange Rate Base 2010,92.05,Index
2012-05-31,REER : Percentage Change over Month,1.542939421,Percent
2012-05-31,Real Effective Exchange Rate Base 2010,107.3915056,Index
2012-05-31,Nominal Effective Exchange Rate Base 2010,92.35,Index
2012-05-31,NEER : Percentage Change over  Month,0.325909832,Percent
2012-06-30,REER : Percentage Change over Month,-1.791154901,Percent
2012-06-30,NEER : Percentage Change over  Month,-1.992420141,Percent
2012-06-30,Real Effective Exchange Rate Base 2010,105.4679574,Index
2012-06-30,Nominal Effective Exchange Rate Base 2010,90.51,Index
2012-07-31,Nominal Effective Exchange Rate Base 2010,90.51,Index
2012-07-31,NEER : Percentage Change over  Month,0.0,Percent
2012-07-31,Real Effective Exchange Rate Base 2010,105.2654748,Index
2012-07-31,REER : Percentage Change over Month,-0.191984999,Percent
2012-08-31,REER : Percentage Change over Month,-0.190486999,Percent
2012-08-31,NEER : Percentage Change over  Month,-0.618716164,Percent
2012-08-31,Real Effective Exchange Rate Base 2010,105.0649577,Index
2012-08-31,Nominal Effective Exchange Rate Base 2010,89.95,Index
2012-09-30,REER : Percentage Change over Month,-1.222667199,Percent
2012-09-30,NEER : Percentage Change over  Month,-1.44524736,Percent
2012-09-30,Real Effective Exchange Rate Base 2010,103.7803629,Index
2012-09-30,Nominal Effective Exchange Rate Base 2010,88.65,Index
2012-10-31,REER : Percentage Change over Month,-0.972119224,Percent
2012-10-31,NEER : Percentage Change over  Month,-1.184433164,Percent
2012-10-31,Real Effective Exchange Rate Base 2010,102.7714941,Index
2012-10-31,Nominal Effective Exchange Rate Base 2010,87.6,Index
2012-11-30,Nominal Effective Exchange Rate Base 2010,87.48,Index
2012-11-30,Real Effective Exchange Rate Base 2010,102.4374709,Index
2012-11-30,REER : Percentage Change over Month,-0.325015369,Percent
2012-11-30,NEER : Percentage Change over  Month,-0.136986301,Percent
2012-12-31,NEER : Percentage Change over  Month,-1.691815272,Percent
2012-12-31,Real Effective Exchange Rate Base 2010,100.7394857,Index
2012-12-31,Nominal Effective Exchange Rate Base 2010,86.0,Index
2012-12-31,REER : Percentage Change over Month,-1.657582187,Percent
2013-01-31,Real Effective Exchange Rate Base 2010,100.7386835,Index
2013-01-31,Nominal Effective Exchange Rate Base 2010,86.38270367,Index
2013-02-28,REER : Percentage Change over Month,-0.214543325,Percent
2013-02-28,Real Effective Exchange Rate Base 2010,100.5225554,Index
2013-02-28,Nominal Effective Exchange Rate Base 2010,86.33309837,Index
2013-02-28,NEER : Percentage Change over  Month,-0.057425031,Percent
2013-03-31,REER : Percentage Change over Month,1.159632589,Percent
2013-03-31,NEER : Percentage Change over  Month,0.983345575,Percent
2013-03-31,Real Effective Exchange Rate Base 2010,101.6882477,Index
2013-03-31,Nominal Effective Exchange Rate Base 2010,87.18205108,Index
2013-04-30,Nominal Effective Exchange Rate Base 2010,86.86635399,Index
2013-04-30,Real Effective Exchange Rate Base 2010,101.7263963,Index
2013-04-30,REER : Percentage Change over Month,0.037515292,Percent
2013-04-30,NEER : Percentage Change over  Month,-0.362112476,Percent
2013-05-31,REER : Percentage Change over Month,0.464466704,Percent
2013-05-31,NEER : Percentage Change over  Month,-0.113792717,Percent
2013-05-31,Real Effective Exchange Rate Base 2010,102.1988816,Index
2013-05-31,Nominal Effective Exchange Rate Base 2010,86.76750641,Index
2013-06-30,Real Effective Exchange Rate Base 2010,102.5266839,Index
2013-06-30,Nominal Effective Exchange Rate Base 2010,86.59175998,Index
2013-06-30,REER : Percentage Change over Month,0.320749413,Percent
2013-06-30,NEER : Percentage Change over  Month,-0.202548664,Percent
2013-07-31,REER : Percentage Change over Month,0.459532249,Percent
2013-07-31,NEER : Percentage Change over  Month,-1.279071625,Percent
2013-07-31,Real Effective Exchange Rate Base 2010,102.9978271,Index
2013-07-31,Nominal Effective Exchange Rate Base 2010,85.48418935,Index
2013-08-31,REER : Percentage Change over Month,-1.322144582,Percent
2013-08-31,NEER : Percentage Change over  Month,-2.074282323,Percent
2013-08-31,Real Effective Exchange Rate Base 2010,101.6360469,Index
2013-08-31,Nominal Effective Exchange Rate Base 2010,83.71100592,Index
2013-09-30,NEER : Percentage Change over  Month,-2.437433791,Percent
2013-09-30,Nominal Effective Exchange Rate Base 2010,81.67060558,Index
2013-09-30,REER : Percentage Change over Month,-3.123045544,Percent
2013-09-30,Real Effective Exchange Rate Base 2010,98.46190684,Index
2013-10-31,Nominal Effective Exchange Rate Base 2010,80.23450813,Index
2013-10-31,REER : Percentage Change over Month,0.041056497,Percent
2013-10-31,NEER : Percentage Change over  Month,-1.758401858,Percent
2013-10-31,Real Effective Exchange Rate Base 2010,98.50233185,Index
2013-11-30,REER : Percentage Change over Month,0.587099799,Percent
2013-11-30,NEER : Percentage Change over  Month,-0.583076244,Percent
2013-11-30,Real Effective Exchange Rate Base 2010,99.08063885,Index
2013-11-30,Nominal Effective Exchange Rate Base 2010,79.76667978,Index
2013-12-31,REER : Percentage Change over Month,-1.234195839,Percent
2013-12-31,NEER : Percentage Change over  Month,0.26481402,Percent
2013-12-31,Real Effective Exchange Rate Base 2010,97.85778972,Index
2013-12-31,Nominal Effective Exchange Rate Base 2010,79.97791313,Index
2014-01-31,REER : Percentage Change over Month,2.166534276,Percent
2014-01-31,NEER : Percentage Change over  Month,2.035078895,Percent
2014-01-31,Real Effective Exchange Rate Base 2010,99.97791228,Index
2014-01-31,Nominal Effective Exchange Rate Base 2010,81.60552676,Index
2014-02-28,Nominal Effective Exchange Rate Base 2010,81.7561167,Index
2014-02-28,Real Effective Exchange Rate Base 2010,100.1843819,Index
2014-02-28,NEER : Percentage Change over  Month,0.184534,Percent
2014-02-28,REER : Percentage Change over Month,0.206515265,Percent
2014-03-31,REER : Percentage Change over Month,5.426090067,Percent
2014-03-31,NEER : Percentage Change over  Month,4.813652146,Percent
2014-03-31,Real Effective Exchange Rate Base 2010,105.6204767,Index
2014-03-31,Nominal Effective Exchange Rate Base 2010,85.69157177,Index
2014-04-30,REER : Percentage Change over Month,3.314724108,Percent
2014-04-30,NEER : Percentage Change over  Month,2.216207818,Percent
2014-04-30,Real Effective Exchange Rate Base 2010,109.1215041,Index
2014-04-30,Nominal Effective Exchange Rate Base 2010,87.59067508,Index
2014-05-31,REER : Percentage Change over Month,-1.543613995,Percent
2014-05-31,NEER : Percentage Change over  Month,-1.136450825,Percent
2014-05-31,Real Effective Exchange Rate Base 2010,107.4370893,Index
2014-05-31,Nominal Effective Exchange Rate Base 2010,86.59525013,Index
2014-06-30,Nominal Effective Exchange Rate Base 2010,86.96023075,Index
2014-06-30,Real Effective Exchange Rate Base 2010,108.4482055,Index
2014-06-30,REER : Percentage Change over Month,0.941123915,Percent
2014-06-30,NEER : Percentage Change over  Month,0.421478794,Percent
2014-07-31,REER : Percentage Change over Month,1.293628662,Percent
2014-07-31,NEER : Percentage Change over  Month,-0.219886636,Percent
2014-07-31,Real Effective Exchange Rate Base 2010,109.8511225,Index
2014-07-31,Nominal Effective Exchange Rate Base 2010,86.76901682,Index
2014-08-31,REER : Percentage Change over Month,-0.610775723,Percent
2014-08-31,NEER : Percentage Change over  Month,-0.757321806,Percent
2014-08-31,Real Effective Exchange Rate Base 2010,109.1801785,Index
2014-08-31,Nominal Effective Exchange Rate Base 2010,86.11189614,Index
2014-09-30,REER : Percentage Change over Month,-0.933107058,Percent
2014-09-30,NEER : Percentage Change over  Month,-1.04743642,Percent
2014-09-30,Real Effective Exchange Rate Base 2010,108.1614106,Index
2014-09-30,Nominal Effective Exchange Rate Base 2010,85.20992877,Index
2014-10-31,Real Effective Exchange Rate Base 2010,108.8836047,Index
2014-10-31,Nominal Effective Exchange Rate Base 2010,85.65335476,Index
2014-10-31,REER : Percentage Change over Month,0.667700297,Percent
2014-10-31,NEER : Percentage Change over  Month,0.520392393,Percent
2014-11-30,REER : Percentage Change over Month,1.504562843,Percent
2014-11-30,NEER : Percentage Change over  Month,1.866158988,Percent
2014-11-30,Real Effective Exchange Rate Base 2010,110.5218269,Index
2014-11-30,Nominal Effective Exchange Rate Base 2010,87.25178254,Index
2014-12-31,REER : Percentage Change over Month,0.996669321,Percent
2014-12-31,NEER : Percentage Change over  Month,2.137085442,Percent
2014-12-31,Nominal Effective Exchange Rate Base 2010,89.11642768,Index
2015-01-31,Nominal Effective Exchange Rate Base 2010,90.64882953,Index
2015-01-31,REER : Percentage Change over Month,1.895249782,Percent
2015-01-31,NEER : Percentage Change over  Month,1.719550354,Percent
2015-01-31,Real Effective Exchange Rate Base 2010,113.7389056,Index
2015-02-28,REER : Percentage Change over Month,-0.242254974,Percent
2015-02-28,NEER : Percentage Change over  Month,0.111965064,Percent
2015-02-28,Real Effective Exchange Rate Base 2010,113.4633675,Index
2015-02-28,Nominal Effective Exchange Rate Base 2010,90.75032455,Index
2015-03-31,Real Effective Exchange Rate Base 2010,114.6259636,Index
2015-03-31,Nominal Effective Exchange Rate Base 2010,91.81530978,Index
2015-03-31,REER : Percentage Change over Month,1.024644487,Percent
2015-03-31,NEER : Percentage Change over  Month,1.173533243,Percent
2015-04-30,NEER : Percentage Change over  Month,-0.216294376,Percent
2015-04-30,Nominal Effective Exchange Rate Base 2010,91.61671843,Index
2015-04-30,REER : Percentage Change over Month,-0.004855077,Percent
2015-04-30,Real Effective Exchange Rate Base 2010,114.6203984,Index
2015-05-31,REER : Percentage Change over Month,-0.325683607,Percent
2015-05-31,NEER : Percentage Change over  Month,-0.937590193,Percent
2015-05-31,Real Effective Exchange Rate Base 2010,114.2470986,Index
2015-05-31,Nominal Effective Exchange Rate Base 2010,90.75772906,Index
2015-06-30,REER : Percentage Change over Month,0.96665465,Percent
2015-06-30,Real Effective Exchange Rate Base 2010,115.3514735,Index
2015-06-30,Nominal Effective Exchange Rate Base 2010,91.18842569,Index
2015-06-30,NEER : Percentage Change over  Month,0.474556416,Percent
2015-07-31,REER : Percentage Change over Month,0.999336741,Percent
2015-07-31,NEER : Percentage Change over  Month,0.858509058,Percent
2015-07-31,Real Effective Exchange Rate Base 2010,116.5042231,Index
2015-07-31,Nominal Effective Exchange Rate Base 2010,91.97128658,Index
2015-08-31,Nominal Effective Exchange Rate Base 2010,92.79166253,Index
2015-08-31,NEER : Percentage Change over  Month,0.891991384,Percent
2015-08-31,Real Effective Exchange Rate Base 2010,117.6099446,Index
2015-08-31,REER : Percentage Change over Month,0.949082752,Percent
2015-09-30,REER : Percentage Change over Month,-1.336443003,Percent
2015-09-30,NEER : Percentage Change over  Month,-1.163224208,Percent
2015-09-30,Real Effective Exchange Rate Base 2010,116.0381547,Index
2015-09-30,Nominal Effective Exchange Rate Base 2010,91.71228745,Index
2015-10-31,REER : Percentage Change over Month,-0.270836108,Percent
2015-10-31,NEER : Percentage Change over  Month,-0.75164405,Percent
2015-10-31,Real Effective Exchange Rate Base 2010,115.7238815,Index
2015-10-31,Nominal Effective Exchange Rate Base 2010,91.0229375,Index
2015-11-30,REER : Percentage Change over Month,1.057704057,Percent
2015-11-30,NEER : Percentage Change over  Month,0.428687702,Percent
2015-11-30,Real Effective Exchange Rate Base 2010,116.9478977,Index
2015-11-30,Nominal Effective Exchange Rate Base 2010,91.41314164,Index
2015-12-31,Nominal Effective Exchange Rate Base 2010,92.50114626,Index
2015-12-31,Real Effective Exchange Rate Base 2010,117.4620769,Index
2015-12-31,REER : Percentage Change over Month,0.439665203,Percent
2015-12-31,NEER : Percentage Change over  Month,1.19020592,Percent
2016-01-31,REER : Percentage Change over Month,1.039849613,Percent
2016-01-31,NEER : Percentage Change over  Month,0.516649648,Percent
2016-01-31,Real Effective Exchange Rate Base 2010,118.6835059,Index
2016-01-31,Nominal Effective Exchange Rate Base 2010,92.97905311,Index
2016-02-29,REER : Percentage Change over Month,-1.491014942,Percent
2016-02-29,NEER : Percentage Change over  Month,-0.648482176,Percent
2016-02-29,Real Effective Exchange Rate Base 2010,116.9139171,Index
2016-02-29,Nominal Effective Exchange Rate Base 2010,92.37610052,Index
2016-03-31,Nominal Effective Exchange Rate Base 2010,91.49418083,Index
2016-03-31,REER : Percentage Change over Month,-1.012548369,Percent
2016-03-31,NEER : Percentage Change over  Month,-0.954705474,Percent
2016-03-31,Real Effective Exchange Rate Base 2010,115.7301071,Index
2016-04-30,REER : Percentage Change over Month,0.237958318,Percent
2016-04-30,NEER : Percentage Change over  Month,-1.167302446,Percent
2016-04-30,Real Effective Exchange Rate Base 2010,116.0054965,Index
2016-04-30,Nominal Effective Exchange Rate Base 2010,90.42616702,Index
2016-05-31,Nominal Effective Exchange Rate Base 2010,90.87607353,Index
2016-05-31,REER : Percentage Change over Month,0.168646714,Percent
2016-05-31,NEER : Percentage Change over  Month,0.497540177,Percent
2016-05-31,Real Effective Exchange Rate Base 2010,116.201136,Index
2016-06-30,REER : Percentage Change over Month,1.03524408,Percent
2016-06-30,NEER : Percentage Change over  Month,0.50081052,Percent
2016-06-30,Real Effective Exchange Rate Base 2010,117.4041014,Index
2016-06-30,Nominal Effective Exchange Rate Base 2010,91.33119047,Index
2016-07-31,REER : Percentage Change over Month,1.69260864,Percent
2016-07-31,NEER : Percentage Change over  Month,0.490624385,Percent
2016-07-31,Real Effective Exchange Rate Base 2010,119.3912933,Index
2016-07-31,Nominal Effective Exchange Rate Base 2010,91.77928356,Index
2016-08-31,REER : Percentage Change over Month,-0.909529789,Percent
2016-08-31,NEER : Percentage Change over  Month,-0.573526429,Percent
2016-08-31,Real Effective Exchange Rate Base 2010,118.3053939,Index
2016-08-31,Nominal Effective Exchange Rate Base 2010,91.25290511,Index
2016-09-30,Real Effective Exchange Rate Base 2010,118.5529631,Index
2016-09-30,Nominal Effective Exchange Rate Base 2010,91.61004296,Index
2016-09-30,REER : Percentage Change over Month,0.209262774,Percent
2016-09-30,NEER : Percentage Change over  Month,0.391371483,Percent
2016-10-31,NEER : Percentage Change over  Month,0.952420718,Percent
2016-10-31,Nominal Effective Exchange Rate Base 2010,92.48255599,Index
2016-10-31,REER : Percentage Change over Month,1.599773658,Percent
2016-10-31,Real Effective Exchange Rate Base 2010,120.4495422,Index
2016-11-30,REER : Percentage Change over Month,1.671086387,Percent
2016-11-30,NEER : Percentage Change over  Month,1.455184744,Percent
2016-11-30,Real Effective Exchange Rate Base 2010,122.4623581,Index
2016-11-30,Nominal Effective Exchange Rate Base 2010,93.82834804,Index
2016-12-31,REER : Percentage Change over Month,0.766962236,Percent
2016-12-31,NEER : Percentage Change over  Month,1.672107123,Percent
2016-12-31,Real Effective Exchange Rate Base 2010,123.4015981,Index
2016-12-31,Nominal Effective Exchange Rate Base 2010,95.39725853,Index
2017-01-31,REER : Percentage Change over Month,-0.5117194,Percent
2017-01-31,NEER : Percentage Change over  Month,-0.294944487,Percent
2017-01-31,Real Effective Exchange Rate Base 2010,122.7701282,Index
2017-01-31,Nominal Effective Exchange Rate Base 2010,95.11588957,Index
2017-02-28,Nominal Effective Exchange Rate Base 2010,94.45557562,Index
2017-02-28,Real Effective Exchange Rate Base 2010,122.0675433,Index
2017-02-28,REER : Percentage Change over Month,-0.572276705,Percent
2017-02-28,NEER : Percentage Change over  Month,-0.694220444,Percent
2017-03-31,REER : Percentage Change over Month,0.618479324,Percent
2017-03-31,NEER : Percentage Change over  Month,-0.091864994,Percent
2017-03-31,Real Effective Exchange Rate Base 2010,122.8225059,Index
2017-03-31,Nominal Effective Exchange Rate Base 2010,94.36880401,Index
2017-04-30,REER : Percentage Change over Month,0.723123244,Percent
2017-04-30,NEER : Percentage Change over  Month,-0.42893864,Percent
2017-04-30,Real Effective Exchange Rate Base 2010,123.7106639,Index
2017-04-30,Nominal Effective Exchange Rate Base 2010,93.96401975,Index
2017-05-31,REER : Percentage Change over Month,-0.64761395,Percent
2017-05-31,NEER : Percentage Change over  Month,-0.608289751,Percent
2017-05-31,Real Effective Exchange Rate Base 2010,122.9094964,Index
2017-05-31,Nominal Effective Exchange Rate Base 2010,93.39244625,Index
2017-06-30,Nominal Effective Exchange Rate Base 2010,92.54154977,Index
2017-06-30,Real Effective Exchange Rate Base 2010,121.2569128,Index
2017-06-30,NEER : Percentage Change over  Month,-0.911097748,Percent
2017-06-30,REER : Percentage Change over Month,-1.34455326,Percent
2017-07-31,Nominal Effective Exchange Rate Base 2010,91.22125532,Index
2017-07-31,REER : Percentage Change over Month,-1.070498371,Percent
2017-07-31,NEER : Percentage Change over  Month,-1.426704497,Percent
2017-07-31,Real Effective Exchange Rate Base 2010,119.9588595,Index
2017-08-31,REER : Percentage Change over Month,-1.196696442,Percent
2017-08-31,NEER : Percentage Change over  Month,-1.045847944,Percent
2017-08-31,Real Effective Exchange Rate Base 2010,118.5233161,Index
2017-08-31,Nominal Effective Exchange Rate Base 2010,90.2672197,Index
2017-09-30,REER : Percentage Change over Month,-0.654893474,Percent
2017-09-30,NEER : Percentage Change over  Month,-0.876639711,Percent
2017-09-30,Real Effective Exchange Rate Base 2010,117.7471146,Index
2017-09-30,Nominal Effective Exchange Rate Base 2010,89.4759014,Index
2017-10-31,Real Effective Exchange Rate Base 2010,119.6734823,Index
2017-10-31,Nominal Effective Exchange Rate Base 2010,90.39551779,Index
2017-10-31,REER : Percentage Change over Month,1.636021139,Percent
2017-10-31,NEER : Percentage Change over  Month,1.027781082,Percent
2017-11-30,NEER : Percentage Change over  Month,0.222804049,Percent
2017-11-30,REER : Percentage Change over Month,0.525126618,Percent
2017-11-30,Real Effective Exchange Rate Base 2010,120.3019196,Index
2017-11-30,Nominal Effective Exchange Rate Base 2010,90.59692267,Index
2017-12-31,Real Effective Exchange Rate Base 2010,115.3999358,Index
2017-12-31,Nominal Effective Exchange Rate Base 2010,87.23278187,Index
2017-12-31,REER : Percentage Change over Month,-4.074734519,Percent
2017-12-31,NEER : Percentage Change over  Month,-3.71330581,Percent
2018-01-31,REER : Percentage Change over Month,-3.817651815,Percent
2018-01-31,NEER : Percentage Change over  Month,-3.567619305,Percent
2018-01-31,Real Effective Exchange Rate Base 2010,110.9943681,Index
2018-01-31,Nominal Effective Exchange Rate Base 2010,84.12064831,Index
2018-02-28,REER : Percentage Change over Month,-1.899994783,Percent
2018-02-28,NEER : Percentage Change over  Month,-1.038155499,Percent
2018-02-28,Real Effective Exchange Rate Base 2010,108.8854808,Index
2018-02-28,Nominal Effective Exchange Rate Base 2010,83.24734517,Index
2018-03-31,Nominal Effective Exchange Rate Base 2010,81.9058251,Index
2018-03-31,Real Effective Exchange Rate Base 2010,107.6158887,Index
2018-03-31,NEER : Percentage Change over  Month,-1.611486912,Percent
2018-03-31,REER : Percentage Change over Month,-1.165988483,Percent
2018-04-30,REER : Percentage Change over Month,-0.768256359,Percent
2018-04-30,NEER : Percentage Change over  Month,-2.392895633,Percent
2018-04-30,Real Effective Exchange Rate Base 2010,106.7891228,Index
2018-04-30,Nominal Effective Exchange Rate Base 2010,79.94590419,Index
2018-05-31,REER : Percentage Change over Month,2.327867386,Percent
2018-05-31,NEER : Percentage Change over  Month,2.032348296,Percent
2018-05-31,Real Effective Exchange Rate Base 2010,109.2750319,Index
2018-05-31,Nominal Effective Exchange Rate Base 2010,81.57068341,Index
2018-06-30,REER : Percentage Change over Month,-1.831981528,Percent
2018-06-30,NEER : Percentage Change over  Month,-2.244462351,Percent
2018-06-30,Real Effective Exchange Rate Base 2010,107.2731335,Index
2018-06-30,Nominal Effective Exchange Rate Base 2010,79.73986013,Index
2018-07-31,Real Effective Exchange Rate Base 2010,105.1247892,Index
2018-07-31,Nominal Effective Exchange Rate Base 2010,77.55985633,Index
2018-07-31,REER : Percentage Change over Month,-2.002686292,Percent
2018-07-31,NEER : Percentage Change over  Month,-2.733894684,Percent
2018-08-31,REER : Percentage Change over Month,2.022945449,Percent
2018-08-31,NEER : Percentage Change over  Month,2.254869047,Percent
2018-08-31,Real Effective Exchange Rate Base 2010,107.2514063,Index
2018-08-31,Nominal Effective Exchange Rate Base 2010,79.30872953,Index
2018-09-30,REER : Percentage Change over Month,-0.574663511,Percent
2018-09-30,NEER : Percentage Change over  Month,-0.058308837,Percent
2018-09-30,Real Effective Exchange Rate Base 2010,106.6350716,Index
2018-09-30,Nominal Effective Exchange Rate Base 2010,79.26248553,Index
2018-10-31,Nominal Effective Exchange Rate Base 2010,75.60742264,Index
2018-10-31,REER : Percentage Change over Month,-2.632745009,Percent
2018-10-31,NEER : Percentage Change over  Month,-4.611340238,Percent
2018-10-31,Real Effective Exchange Rate Base 2010,103.8276421,Index
2018-11-30,REER : Percentage Change over Month,-1.566853528,Percent
2018-11-30,NEER : Percentage Change over  Month,-1.931134737,Percent
2018-11-30,Real Effective Exchange Rate Base 2010,102.200815,Index
2018-11-30,Nominal Effective Exchange Rate Base 2010,74.14734144,Index
2018-12-31,Nominal Effective Exchange Rate Base 2010,71.35173268,Index
2018-12-31,NEER : Percentage Change over  Month,-3.77034254,Percent
2018-12-31,REER : Percentage Change over Month,-4.141485629,Percent
2018-12-31,Real Effective Exchange Rate Base 2010,97.96818297,Index
2019-01-31,REER : Percentage Change over Month,-0.029814605,Percent
2019-01-31,NEER : Percentage Change over  Month,-1.033254483,Percent
2019-01-31,Real Effective Exchange Rate Base 2010,97.93897414,Index
2019-01-31,Nominal Effective Exchange Rate Base 2010,70.6144877,Index
2019-02-28,REER : Percentage Change over Month,-0.102454864,Percent
2019-02-28,NEER : Percentage Change over  Month,-0.208938887,Percent
2019-02-28,Real Effective Exchange Rate Base 2010,97.8386309,Index
2019-02-28,Nominal Effective Exchange Rate Base 2010,70.46694658,Index
2019-03-31,Nominal Effective Exchange Rate Base 2010,70.26140614,Index
2019-03-31,REER : Percentage Change over Month,0.89361989,Percent
2019-03-31,NEER : Percentage Change over  Month,-0.291683478,Percent
