Date,Series_Name,Value,Unit
2023-12-31,Import payments of Agricultural Mach. & Implement,9898.3278,Thousand USD
2024-01-31,Import payments of Agricultural Mach. & Implement,6644.5758,Thousand USD
2024-02-29,Import payments of Agricultural Mach. & Implement,5873.7253,Thousand USD
2024-03-31,Import payments of Agricultural Mach. & Implement,6542.6599,Thousand USD
2024-04-30,Import payments of Agricultural Mach. & Implement,5502.1755,Thousand USD
2024-05-31,Import payments of Agricultural Mach. & Implement,8071.734,Thousand USD
2024-06-30,Import payments of Agricultural Mach. & Implement,5562.7501,Thousand USD
2024-07-31,Import payments of Agricultural Mach. & Implement,7258.0757,Thousand USD
2024-08-31,Import payments of Agricultural Mach. & Implement,8359.3895,Thousand USD
2024-09-30,Import payments of Agricultural Mach. & Implement,4962.6692,Thousand USD
2024-10-31,Import payments of Agricultural Mach. & Implement,7191.5171,Thousand USD
2024-11-30,Import payments of Agricultural Mach. & Implement,7095.9837,Thousand USD
2024-12-31,Import payments of Agricultural Mach. & Implement,8426.1395,Thousand USD
2025-01-31,Import payments of Agricultural Mach. & Implement,8070.0413,Thousand USD
2025-02-28,Import payments of Agricultural Mach. & Implement,5400.3572,Thousand USD
2025-03-31,Import payments of Agricultural Mach. & Implement,6221.4078,Thousand USD
2025-04-30,Import payments of Agricultural Mach. & Implement,6228.0143,Thousand USD
2025-05-31,Import payments of Agricultural Mach. & Implement,6713.3753,Thousand USD
2025-06-30,Import payments of Agricultural Mach. & Implement,7748.2602,Thousand USD
2025-07-31,Import payments of Agricultural Mach. & Implement,9536.9179,Thousand USD
2025-08-31,Import payments of Agricultural Mach. & Implement,8129.4091,Thousand USD
2025-09-30,Import payments of Agricultural Mach. & Implement,8931.0669,Thousand USD
2003-07-31,"Import payments of Aircrafts, Ships and Boats",10316.935,Thousand USD
2003-08-31,"Import payments of Aircrafts, Ships and Boats",2616.752,Thousand USD
2003-09-30,"Import payments of Aircrafts, Ships and Boats",21103.74,Thousand USD
2003-10-31,"Import payments of Aircrafts, Ships and Boats",20632.705,Thousand USD
2003-11-30,"Import payments of Aircrafts, Ships and Boats",2452.512,Thousand USD
2003-12-31,"Import payments of Aircrafts, Ships and Boats",8237.156,Thousand USD
2004-01-31,"Import payments of Aircrafts, Ships and Boats",5504.853,Thousand USD
2004-02-29,"Import payments of Aircrafts, Ships and Boats",3127.738,Thousand USD
2004-03-31,"Import payments of Aircrafts, Ships and Boats",6749.367,Thousand USD
2004-04-30,"Import payments of Aircrafts, Ships and Boats",2420.341,Thousand USD
2004-05-31,"Import payments of Aircrafts, Ships and Boats",34.053,Thousand USD
2004-06-30,"Import payments of Aircrafts, Ships and Boats",4892.076,Thousand USD
2004-07-31,"Import payments of Aircrafts, Ships and Boats",9240.339,Thousand USD
2004-08-31,"Import payments of Aircrafts, Ships and Boats",1473.659,Thousand USD
2004-09-30,"Import payments of Aircrafts, Ships and Boats",3756.239,Thousand USD
2004-10-31,"Import payments of Aircrafts, Ships and Boats",4703.685,Thousand USD
2004-11-30,"Import payments of Aircrafts, Ships and Boats",5322.563,Thousand USD
2004-12-31,"Import payments of Aircrafts, Ships and Boats",13490.585,Thousand USD
2005-01-31,"Import payments of Aircrafts, Ships and Boats",3358.916,Thousand USD
2005-02-28,"Import payments of Aircrafts, Ships and Boats",5426.017,Thousand USD
2005-03-31,"Import payments of Aircrafts, Ships and Boats",1786.112,Thousand USD
2005-04-30,"Import payments of Aircrafts, Ships and Boats",1705.942,Thousand USD
2005-05-31,"Import payments of Aircrafts, Ships and Boats",1193.99,Thousand USD
2005-06-30,"Import payments of Aircrafts, Ships and Boats",1849.33,Thousand USD
2005-07-31,"Import payments of Aircrafts, Ships and Boats",333.332,Thousand USD
2005-08-31,"Import payments of Aircrafts, Ships and Boats",1710.45,Thousand USD
2005-09-30,"Import payments of Aircrafts, Ships and Boats",1539.525,Thousand USD
2005-10-31,"Import payments of Aircrafts, Ships and Boats",2651.705,Thousand USD
2005-11-30,"Import payments of Aircrafts, Ships and Boats",7290.655,Thousand USD
2005-12-31,"Import payments of Aircrafts, Ships and Boats",5602.519,Thousand USD
2006-01-31,"Import payments of Aircrafts, Ships and Boats",32634.177,Thousand USD
2006-02-28,"Import payments of Aircrafts, Ships and Boats",7342.026,Thousand USD
2006-03-31,"Import payments of Aircrafts, Ships and Boats",10911.018,Thousand USD
2006-04-30,"Import payments of Aircrafts, Ships and Boats",4686.05,Thousand USD
2006-05-31,"Import payments of Aircrafts, Ships and Boats",11661.34,Thousand USD
2006-06-30,"Import payments of Aircrafts, Ships and Boats",21361.379,Thousand USD
2006-07-31,"Import payments of Aircrafts, Ships and Boats",14110.405,Thousand USD
2006-08-31,"Import payments of Aircrafts, Ships and Boats",5717.882,Thousand USD
2006-09-30,"Import payments of Aircrafts, Ships and Boats",4720.886,Thousand USD
2006-10-31,"Import payments of Aircrafts, Ships and Boats",2896.414,Thousand USD
2006-11-30,"Import payments of Aircrafts, Ships and Boats",3360.005,Thousand USD
2006-12-31,"Import payments of Aircrafts, Ships and Boats",24020.358,Thousand USD
2007-01-31,"Import payments of Aircrafts, Ships and Boats",15436.492,Thousand USD
2007-02-28,"Import payments of Aircrafts, Ships and Boats",9962.307,Thousand USD
2007-03-31,"Import payments of Aircrafts, Ships and Boats",12703.038,Thousand USD
2007-04-30,"Import payments of Aircrafts, Ships and Boats",17324.568,Thousand USD
2007-05-31,"Import payments of Aircrafts, Ships and Boats",1497.577,Thousand USD
2007-06-30,"Import payments of Aircrafts, Ships and Boats",1654.877,Thousand USD
2007-07-31,"Import payments of Aircrafts, Ships and Boats",16514.056,Thousand USD
2007-08-31,"Import payments of Aircrafts, Ships and Boats",1568.715,Thousand USD
2007-09-30,"Import payments of Aircrafts, Ships and Boats",3990.02,Thousand USD
2007-10-31,"Import payments of Aircrafts, Ships and Boats",29610.865,Thousand USD
2007-11-30,"Import payments of Aircrafts, Ships and Boats",7458.615,Thousand USD
2007-12-31,"Import payments of Aircrafts, Ships and Boats",9870.491,Thousand USD
2008-01-31,"Import payments of Aircrafts, Ships and Boats",16807.456,Thousand USD
2008-02-29,"Import payments of Aircrafts, Ships and Boats",14492.667,Thousand USD
2008-03-31,"Import payments of Aircrafts, Ships and Boats",31707.795,Thousand USD
2008-04-30,"Import payments of Aircrafts, Ships and Boats",12392.336,Thousand USD
2008-05-31,"Import payments of Aircrafts, Ships and Boats",39083.435,Thousand USD
2008-06-30,"Import payments of Aircrafts, Ships and Boats",55334.842,Thousand USD
2008-07-31,"Import payments of Aircrafts, Ships and Boats",61038.355,Thousand USD
2008-08-31,"Import payments of Aircrafts, Ships and Boats",2390.522,Thousand USD
2008-09-30,"Import payments of Aircrafts, Ships and Boats",12692.006,Thousand USD
2008-10-31,"Import payments of Aircrafts, Ships and Boats",6720.23,Thousand USD
2008-11-30,"Import payments of Aircrafts, Ships and Boats",8136.617,Thousand USD
2008-12-31,"Import payments of Aircrafts, Ships and Boats",17880.469,Thousand USD
2009-01-31,"Import payments of Aircrafts, Ships and Boats",23206.292,Thousand USD
2009-02-28,"Import payments of Aircrafts, Ships and Boats",51161.793,Thousand USD
2009-03-31,"Import payments of Aircrafts, Ships and Boats",19775.245,Thousand USD
2009-04-30,"Import payments of Aircrafts, Ships and Boats",30021.964,Thousand USD
2009-05-31,"Import payments of Aircrafts, Ships and Boats",43354.775,Thousand USD
2009-06-30,"Import payments of Aircrafts, Ships and Boats",41237.816,Thousand USD
2009-07-31,"Import payments of Aircrafts, Ships and Boats",22707.852,Thousand USD
2009-08-31,"Import payments of Aircrafts, Ships and Boats",18667.492,Thousand USD
2009-09-30,"Import payments of Aircrafts, Ships and Boats",49606.43,Thousand USD
2009-10-31,"Import payments of Aircrafts, Ships and Boats",24455.458,Thousand USD
2009-11-30,"Import payments of Aircrafts, Ships and Boats",31617.322,Thousand USD
2009-12-31,"Import payments of Aircrafts, Ships and Boats",33491.485,Thousand USD
2010-01-31,"Import payments of Aircrafts, Ships and Boats",27150.539,Thousand USD
2010-02-28,"Import payments of Aircrafts, Ships and Boats",77138.358,Thousand USD
2010-03-31,"Import payments of Aircrafts, Ships and Boats",68581.07,Thousand USD
2010-04-30,"Import payments of Aircrafts, Ships and Boats",105731.831,Thousand USD
2010-05-31,"Import payments of Aircrafts, Ships and Boats",41715.838,Thousand USD
2010-06-30,"Import payments of Aircrafts, Ships and Boats",25272.605,Thousand USD
2010-07-31,"Import payments of Aircrafts, Ships and Boats",24977.782,Thousand USD
2010-08-31,"Import payments of Aircrafts, Ships and Boats",44609.566,Thousand USD
2010-09-30,"Import payments of Aircrafts, Ships and Boats",58934.576,Thousand USD
2010-10-31,"Import payments of Aircrafts, Ships and Boats",55983.189,Thousand USD
2010-11-30,"Import payments of Aircrafts, Ships and Boats",35024.787,Thousand USD
2010-12-31,"Import payments of Aircrafts, Ships and Boats",70114.405,Thousand USD
2011-01-31,"Import payments of Aircrafts, Ships and Boats",40810.494,Thousand USD
2011-02-28,"Import payments of Aircrafts, Ships and Boats",65352.008,Thousand USD
2011-03-31,"Import payments of Aircrafts, Ships and Boats",21172.549,Thousand USD
2011-04-30,"Import payments of Aircrafts, Ships and Boats",84808.854,Thousand USD
2011-05-31,"Import payments of Aircrafts, Ships and Boats",128487.246,Thousand USD
2011-06-30,"Import payments of Aircrafts, Ships and Boats",18103.83,Thousand USD
2011-07-31,"Import payments of Aircrafts, Ships and Boats",44237.489,Thousand USD
2011-08-31,"Import payments of Aircrafts, Ships and Boats",32944.434,Thousand USD
2011-09-30,"Import payments of Aircrafts, Ships and Boats",67397.739,Thousand USD
2011-10-31,"Import payments of Aircrafts, Ships and Boats",30170.219,Thousand USD
2011-11-30,"Import payments of Aircrafts, Ships and Boats",59509.201,Thousand USD
2011-12-31,"Import payments of Aircrafts, Ships and Boats",72973.28,Thousand USD
2012-01-31,"Import payments of Aircrafts, Ships and Boats",63545.397,Thousand USD
2012-02-29,"Import payments of Aircrafts, Ships and Boats",89869.495,Thousand USD
2012-03-31,"Import payments of Aircrafts, Ships and Boats",123793.534,Thousand USD
2012-04-30,"Import payments of Aircrafts, Ships and Boats",102065.28,Thousand USD
2012-05-31,"Import payments of Aircrafts, Ships and Boats",79282.345,Thousand USD
2012-06-30,"Import payments of Aircrafts, Ships and Boats",42437.365,Thousand USD
2012-07-31,"Import payments of Aircrafts, Ships and Boats",45704.812,Thousand USD
2012-08-31,"Import payments of Aircrafts, Ships and Boats",70650.46,Thousand USD
2012-09-30,"Import payments of Aircrafts, Ships and Boats",83077.026,Thousand USD
2012-10-31,"Import payments of Aircrafts, Ships and Boats",32043.391,Thousand USD
2012-11-30,"Import payments of Aircrafts, Ships and Boats",77106.477,Thousand USD
2012-12-31,"Import payments of Aircrafts, Ships and Boats",80114.155,Thousand USD
2013-01-31,"Import payments of Aircrafts, Ships and Boats",61452.682,Thousand USD
2013-02-28,"Import payments of Aircrafts, Ships and Boats",33950.436,Thousand USD
2013-03-31,"Import payments of Aircrafts, Ships and Boats",36976.061,Thousand USD
2013-04-30,"Import payments of Aircrafts, Ships and Boats",99453.179,Thousand USD
2013-05-31,"Import payments of Aircrafts, Ships and Boats",78579.13,Thousand USD
2013-06-30,"Import payments of Aircrafts, Ships and Boats",93112.112,Thousand USD
2013-07-31,"Import payments of Aircrafts, Ships and Boats",109379.538,Thousand USD
2013-08-31,"Import payments of Aircrafts, Ships and Boats",60335.256,Thousand USD
2013-09-30,"Import payments of Aircrafts, Ships and Boats",39597.737,Thousand USD
2013-10-31,"Import payments of Aircrafts, Ships and Boats",38623.883,Thousand USD
2013-11-30,"Import payments of Aircrafts, Ships and Boats",35689.991,Thousand USD
2013-12-31,"Import payments of Aircrafts, Ships and Boats",94736.14,Thousand USD
2014-01-31,"Import payments of Aircrafts, Ships and Boats",37214.45,Thousand USD
2014-02-28,"Import payments of Aircrafts, Ships and Boats",17709.067,Thousand USD
2014-03-31,"Import payments of Aircrafts, Ships and Boats",33816.741,Thousand USD
2014-04-30,"Import payments of Aircrafts, Ships and Boats",99595.792,Thousand USD
2014-05-31,"Import payments of Aircrafts, Ships and Boats",63860.277,Thousand USD
2014-06-30,"Import payments of Aircrafts, Ships and Boats",25949.343,Thousand USD
2014-07-31,"Import payments of Aircrafts, Ships and Boats",64570.684,Thousand USD
2014-08-31,"Import payments of Aircrafts, Ships and Boats",80468.173,Thousand USD
2014-09-30,"Import payments of Aircrafts, Ships and Boats",91723.211,Thousand USD
2014-10-31,"Import payments of Aircrafts, Ships and Boats",73746.867,Thousand USD
2014-11-30,"Import payments of Aircrafts, Ships and Boats",36122.616,Thousand USD
2014-12-31,"Import payments of Aircrafts, Ships and Boats",13379.884,Thousand USD
2015-01-31,"Import payments of Aircrafts, Ships and Boats",39767.137,Thousand USD
2015-02-28,"Import payments of Aircrafts, Ships and Boats",45269.816,Thousand USD
2015-03-31,"Import payments of Aircrafts, Ships and Boats",90354.591,Thousand USD
2015-04-30,"Import payments of Aircrafts, Ships and Boats",37543.696,Thousand USD
2015-05-31,"Import payments of Aircrafts, Ships and Boats",161590.935,Thousand USD
2015-06-30,"Import payments of Aircrafts, Ships and Boats",35102.577,Thousand USD
2015-07-31,"Import payments of Aircrafts, Ships and Boats",31289.854,Thousand USD
2015-08-31,"Import payments of Aircrafts, Ships and Boats",18944.151,Thousand USD
2015-09-30,"Import payments of Aircrafts, Ships and Boats",46294.005,Thousand USD
2015-10-31,"Import payments of Aircrafts, Ships and Boats",27922.79,Thousand USD
2015-11-30,"Import payments of Aircrafts, Ships and Boats",51972.409,Thousand USD
2015-12-31,"Import payments of Aircrafts, Ships and Boats",45085.197,Thousand USD
2016-01-31,"Import payments of Aircrafts, Ships and Boats",39358.088,Thousand USD
2016-02-29,"Import payments of Aircrafts, Ships and Boats",45343.571,Thousand USD
2016-03-31,"Import payments of Aircrafts, Ships and Boats",59409.021,Thousand USD
2016-04-30,"Import payments of Aircrafts, Ships and Boats",51146.872,Thousand USD
2016-05-31,"Import payments of Aircrafts, Ships and Boats",104043.196,Thousand USD
2016-06-30,"Import payments of Aircrafts, Ships and Boats",15368.927,Thousand USD
2016-07-31,"Import payments of Aircrafts, Ships and Boats",18684.641,Thousand USD
2016-08-31,"Import payments of Aircrafts, Ships and Boats",49645.587,Thousand USD
2016-09-30,"Import payments of Aircrafts, Ships and Boats",28122.618,Thousand USD
2016-10-31,"Import payments of Aircrafts, Ships and Boats",53705.56,Thousand USD
2016-11-30,"Import payments of Aircrafts, Ships and Boats",60724.188,Thousand USD
2016-12-31,"Import payments of Aircrafts, Ships and Boats",61704.916,Thousand USD
2017-01-31,"Import payments of Aircrafts, Ships and Boats",56592.579,Thousand USD
2017-02-28,"Import payments of Aircrafts, Ships and Boats",44009.527,Thousand USD
2017-03-31,"Import payments of Aircrafts, Ships and Boats",43571.143,Thousand USD
2017-04-30,"Import payments of Aircrafts, Ships and Boats",41910.355,Thousand USD
2017-05-31,"Import payments of Aircrafts, Ships and Boats",78780.142,Thousand USD
2017-06-30,"Import payments of Aircrafts, Ships and Boats",69277.877,Thousand USD
2017-07-31,"Import payments of Aircrafts, Ships and Boats",140045.886,Thousand USD
2017-08-31,"Import payments of Aircrafts, Ships and Boats",36388.366,Thousand USD
2017-09-30,"Import payments of Aircrafts, Ships and Boats",71627.278,Thousand USD
2017-10-31,"Import payments of Aircrafts, Ships and Boats",67676.324,Thousand USD
2017-11-30,"Import payments of Aircrafts, Ships and Boats",61184.175,Thousand USD
2017-12-31,"Import payments of Aircrafts, Ships and Boats",47073.837,Thousand USD
2018-01-31,"Import payments of Aircrafts, Ships and Boats",49388.296,Thousand USD
2018-02-28,"Import payments of Aircrafts, Ships and Boats",17984.861,Thousand USD
2018-03-31,"Import payments of Aircrafts, Ships and Boats",46518.159,Thousand USD
2018-04-30,"Import payments of Aircrafts, Ships and Boats",57652.804,Thousand USD
2018-05-31,"Import payments of Aircrafts, Ships and Boats",140900.068,Thousand USD
2018-06-30,"Import payments of Aircrafts, Ships and Boats",203543.612,Thousand USD
2018-07-31,"Import payments of Aircrafts, Ships and Boats",45551.433,Thousand USD
2018-08-31,"Import payments of Aircrafts, Ships and Boats",12647.464,Thousand USD
2018-09-30,"Import payments of Aircrafts, Ships and Boats",10728.48,Thousand USD
2018-10-31,"Import payments of Aircrafts, Ships and Boats",21783.707,Thousand USD
2018-11-30,"Import payments of Aircrafts, Ships and Boats",25683.599,Thousand USD
2018-12-31,"Import payments of Aircrafts, Ships and Boats",44301.585,Thousand USD
2019-01-31,"Import payments of Aircrafts, Ships and Boats",10998.66,Thousand USD
2019-02-28,"Import payments of Aircrafts, Ships and Boats",5555.206,Thousand USD
2019-03-31,"Import payments of Aircrafts, Ships and Boats",35066.507,Thousand USD
2019-04-30,"Import payments of Aircrafts, Ships and Boats",42602.944,Thousand USD
2019-05-31,"Import payments of Aircrafts, Ships and Boats",14507.661,Thousand USD
2019-06-30,"Import payments of Aircrafts, Ships and Boats",22967.533,Thousand USD
2019-07-31,"Import payments of Aircrafts, Ships and Boats",22324.75,Thousand USD
2019-08-31,"Import payments of Aircrafts, Ships and Boats",13778.509,Thousand USD
2019-09-30,"Import payments of Aircrafts, Ships and Boats",3077.396,Thousand USD
2019-10-31,"Import payments of Aircrafts, Ships and Boats",12186.103,Thousand USD
2019-11-30,"Import payments of Aircrafts, Ships and Boats",8999.197,Thousand USD
2019-12-31,"Import payments of Aircrafts, Ships and Boats",15044.519,Thousand USD
2020-01-31,"Import payments of Aircrafts, Ships and Boats",15919.917,Thousand USD
2020-02-29,"Import payments of Aircrafts, Ships and Boats",17479.761,Thousand USD
2020-03-31,"Import payments of Aircrafts, Ships and Boats",11136.294,Thousand USD
2020-04-30,"Import payments of Aircrafts, Ships and Boats",14119.291,Thousand USD
2020-05-31,"Import payments of Aircrafts, Ships and Boats",13272.545,Thousand USD
2020-06-30,"Import payments of Aircrafts, Ships and Boats",60596.057,Thousand USD
2020-07-31,"Import payments of Aircrafts, Ships and Boats",40983.875,Thousand USD
2020-08-31,"Import payments of Aircrafts, Ships and Boats",24262.8,Thousand USD
2020-09-30,"Import payments of Aircrafts, Ships and Boats",66988.528,Thousand USD
2020-10-31,"Import payments of Aircrafts, Ships and Boats",36971.499,Thousand USD
2020-11-30,"Import payments of Aircrafts, Ships and Boats",35594.265,Thousand USD
2020-12-31,"Import payments of Aircrafts, Ships and Boats",77653.333,Thousand USD
2021-01-31,"Import payments of Aircrafts, Ships and Boats",45046.138,Thousand USD
2021-02-28,"Import payments of Aircrafts, Ships and Boats",15722.675,Thousand USD
2021-03-31,"Import payments of Aircrafts, Ships and Boats",68525.367,Thousand USD
2021-04-30,"Import payments of Aircrafts, Ships and Boats",80694.066,Thousand USD
2021-05-31,"Import payments of Aircrafts, Ships and Boats",54165.542,Thousand USD
2021-06-30,"Import payments of Aircrafts, Ships and Boats",41227.553,Thousand USD
2021-07-31,"Import payments of Aircrafts, Ships and Boats",64819.107,Thousand USD
2021-08-31,"Import payments of Aircrafts, Ships and Boats",35056.084,Thousand USD
2021-09-30,"Import payments of Aircrafts, Ships and Boats",73857.963,Thousand USD
2021-10-31,"Import payments of Aircrafts, Ships and Boats",62989.92,Thousand USD
2021-11-30,"Import payments of Aircrafts, Ships and Boats",35492.167,Thousand USD
2021-12-31,"Import payments of Aircrafts, Ships and Boats",43816.71,Thousand USD
2022-01-31,"Import payments of Aircrafts, Ships and Boats",47616.5,Thousand USD
2022-02-28,"Import payments of Aircrafts, Ships and Boats",61757.744,Thousand USD
2022-03-31,"Import payments of Aircrafts, Ships and Boats",15097.319,Thousand USD
2022-04-30,"Import payments of Aircrafts, Ships and Boats",42513.915,Thousand USD
2022-05-31,"Import payments of Aircrafts, Ships and Boats",60453.266,Thousand USD
2022-06-30,"Import payments of Aircrafts, Ships and Boats",21038.561,Thousand USD
2022-07-31,"Import payments of Aircrafts, Ships and Boats",11598.9204,Thousand USD
2022-08-31,"Import payments of Aircrafts, Ships and Boats",16756.7843,Thousand USD
2022-09-30,"Import payments of Aircrafts, Ships and Boats",3486.0865,Thousand USD
2022-10-31,"Import payments of Aircrafts, Ships and Boats",6758.3215,Thousand USD
2022-11-30,"Import payments of Aircrafts, Ships and Boats",10627.1376,Thousand USD
2022-12-31,"Import payments of Aircrafts, Ships and Boats",3247.9414,Thousand USD
2023-01-31,"Import payments of Aircrafts, Ships and Boats",49707.224,Thousand USD
2023-02-28,"Import payments of Aircrafts, Ships and Boats",2932.4645,Thousand USD
2023-03-31,"Import payments of Aircrafts, Ships and Boats",4839.7502,Thousand USD
2023-04-30,"Import payments of Aircrafts, Ships and Boats",422.029,Thousand USD
2023-05-31,"Import payments of Aircrafts, Ships and Boats",17616.2894,Thousand USD
2023-06-30,"Import payments of Aircrafts, Ships and Boats",7366.9952,Thousand USD
2023-07-31,"Import payments of Aircrafts, Ships and Boats",4819.5209,Thousand USD
2023-08-31,"Import payments of Aircrafts, Ships and Boats",14755.1827,Thousand USD
2023-09-30,"Import payments of Aircrafts, Ships and Boats",21001.5194,Thousand USD
2023-10-31,"Import payments of Aircrafts, Ships and Boats",15899.8589,Thousand USD
2023-11-30,"Import payments of Aircrafts, Ships and Boats",1714.4973,Thousand USD
2023-12-31,"Import payments of Aircrafts, Ships and Boats",25104.532,Thousand USD
2024-01-31,"Import payments of Aircrafts, Ships and Boats",35829.3644,Thousand USD
2024-02-29,"Import payments of Aircrafts, Ships and Boats",21974.9528,Thousand USD
2024-03-31,"Import payments of Aircrafts, Ships and Boats",23584.9901,Thousand USD
2024-04-30,"Import payments of Aircrafts, Ships and Boats",9931.5596,Thousand USD
2024-05-31,"Import payments of Aircrafts, Ships and Boats",8303.6423,Thousand USD
2024-06-30,"Import payments of Aircrafts, Ships and Boats",19217.6108,Thousand USD
2024-07-31,"Import payments of Aircrafts, Ships and Boats",3413.08373,Thousand USD
2024-08-31,"Import payments of Aircrafts, Ships and Boats",8353.6077,Thousand USD
2024-09-30,"Import payments of Aircrafts, Ships and Boats",2406.215,Thousand USD
2024-10-31,"Import payments of Aircrafts, Ships and Boats",22394.644,Thousand USD
2024-11-30,"Import payments of Aircrafts, Ships and Boats",2397.9372,Thousand USD
2024-12-31,"Import payments of Aircrafts, Ships and Boats",3345.9679,Thousand USD
2025-01-31,"Import payments of Aircrafts, Ships and Boats",16984.3067,Thousand USD
2025-02-28,"Import payments of Aircrafts, Ships and Boats",5920.5424,Thousand USD
2025-03-31,"Import payments of Aircrafts, Ships and Boats",9527.2102,Thousand USD
2025-04-30,"Import payments of Aircrafts, Ships and Boats",11604.7795,Thousand USD
2025-05-31,"Import payments of Aircrafts, Ships and Boats",37862.2614,Thousand USD
2025-06-30,"Import payments of Aircrafts, Ships and Boats",16733.9046,Thousand USD
2025-07-31,"Import payments of Aircrafts, Ships and Boats",19552.4682,Thousand USD
2025-08-31,"Import payments of Aircrafts, Ships and Boats",28736.9289,Thousand USD
2025-09-30,"Import payments of Aircrafts, Ships and Boats",12125.2313,Thousand USD
2003-07-31,Import payments of All Other Metals & Artificials,13811.421,Thousand USD
2003-08-31,Import payments of All Other Metals & Artificials,12654.955,Thousand USD
2003-09-30,Import payments of All Other Metals & Artificials,10138.415,Thousand USD
2003-10-31,Import payments of All Other Metals & Artificials,10589.652,Thousand USD
2003-11-30,Import payments of All Other Metals & Artificials,13052.968,Thousand USD
2003-12-31,Import payments of All Other Metals & Artificials,17748.263,Thousand USD
2004-01-31,Import payments of All Other Metals & Artificials,12733.129,Thousand USD
2004-02-29,Import payments of All Other Metals & Artificials,11691.004,Thousand USD
2004-03-31,Import payments of All Other Metals & Artificials,15138.926,Thousand USD
2004-04-30,Import payments of All Other Metals & Artificials,11610.554,Thousand USD
2004-05-31,Import payments of All Other Metals & Artificials,11761.06,Thousand USD
2004-06-30,Import payments of All Other Metals & Artificials,15305.602,Thousand USD
2004-07-31,Import payments of All Other Metals & Artificials,14321.032,Thousand USD
2004-08-31,Import payments of All Other Metals & Artificials,19172.352,Thousand USD
2004-09-30,Import payments of All Other Metals & Artificials,22442.627,Thousand USD
2004-10-31,Import payments of All Other Metals & Artificials,15575.829,Thousand USD
2004-11-30,Import payments of All Other Metals & Artificials,14479.922,Thousand USD
2004-12-31,Import payments of All Other Metals & Artificials,14782.144,Thousand USD
2005-01-31,Import payments of All Other Metals & Artificials,15868.021,Thousand USD
2005-02-28,Import payments of All Other Metals & Artificials,34002.438,Thousand USD
2005-03-31,Import payments of All Other Metals & Artificials,17300.743,Thousand USD
2005-04-30,Import payments of All Other Metals & Artificials,16717.892,Thousand USD
2005-05-31,Import payments of All Other Metals & Artificials,17248.692,Thousand USD
2005-06-30,Import payments of All Other Metals & Artificials,18311.233,Thousand USD
2005-07-31,Import payments of All Other Metals & Artificials,18026.173,Thousand USD
2005-08-31,Import payments of All Other Metals & Artificials,26368.349,Thousand USD
2005-09-30,Import payments of All Other Metals & Artificials,21997.944,Thousand USD
2005-10-31,Import payments of All Other Metals & Artificials,25631.641,Thousand USD
2005-11-30,Import payments of All Other Metals & Artificials,22054.389,Thousand USD
2005-12-31,Import payments of All Other Metals & Artificials,19981.863,Thousand USD
2006-01-31,Import payments of All Other Metals & Artificials,26295.973,Thousand USD
2006-02-28,Import payments of All Other Metals & Artificials,24631.785,Thousand USD
2006-03-31,Import payments of All Other Metals & Artificials,27686.51,Thousand USD
2006-04-30,Import payments of All Other Metals & Artificials,17782.469,Thousand USD
2006-05-31,Import payments of All Other Metals & Artificials,26198.44,Thousand USD
2006-06-30,Import payments of All Other Metals & Artificials,28695.987,Thousand USD
2006-07-31,Import payments of All Other Metals & Artificials,21852.21,Thousand USD
2006-08-31,Import payments of All Other Metals & Artificials,36766.475,Thousand USD
2006-09-30,Import payments of All Other Metals & Artificials,24275.046,Thousand USD
2006-10-31,Import payments of All Other Metals & Artificials,24526.639,Thousand USD
2006-11-30,Import payments of All Other Metals & Artificials,27429.997,Thousand USD
2006-12-31,Import payments of All Other Metals & Artificials,32513.146,Thousand USD
2007-01-31,Import payments of All Other Metals & Artificials,31145.979,Thousand USD
2007-02-28,Import payments of All Other Metals & Artificials,36238.219,Thousand USD
2007-03-31,Import payments of All Other Metals & Artificials,29725.108,Thousand USD
2007-04-30,Import payments of All Other Metals & Artificials,30139.599,Thousand USD
2007-05-31,Import payments of All Other Metals & Artificials,31737.335,Thousand USD
2007-06-30,Import payments of All Other Metals & Artificials,33249.013,Thousand USD
2007-07-31,Import payments of All Other Metals & Artificials,37992.991,Thousand USD
2007-08-31,Import payments of All Other Metals & Artificials,29462.364,Thousand USD
2007-09-30,Import payments of All Other Metals & Artificials,28247.625,Thousand USD
2007-10-31,Import payments of All Other Metals & Artificials,35442.191,Thousand USD
2007-11-30,Import payments of All Other Metals & Artificials,31322.13,Thousand USD
2007-12-31,Import payments of All Other Metals & Artificials,26044.39,Thousand USD
2008-01-31,Import payments of All Other Metals & Artificials,28903.169,Thousand USD
2008-02-29,Import payments of All Other Metals & Artificials,27172.192,Thousand USD
2008-03-31,Import payments of All Other Metals & Artificials,29895.39,Thousand USD
2008-04-30,Import payments of All Other Metals & Artificials,28401.087,Thousand USD
2008-05-31,Import payments of All Other Metals & Artificials,32440.693,Thousand USD
2008-06-30,Import payments of All Other Metals & Artificials,26485.186,Thousand USD
2008-07-31,Import payments of All Other Metals & Artificials,26855.788,Thousand USD
2008-08-31,Import payments of All Other Metals & Artificials,27333.486,Thousand USD
2008-09-30,Import payments of All Other Metals & Artificials,22259.378,Thousand USD
2008-10-31,Import payments of All Other Metals & Artificials,23085.294,Thousand USD
2008-11-30,Import payments of All Other Metals & Artificials,18696.364,Thousand USD
2008-12-31,Import payments of All Other Metals & Artificials,13919.034,Thousand USD
2009-01-31,Import payments of All Other Metals & Artificials,16820.737,Thousand USD
